index,force,timestamp,date
0,0.02039412595331669,1761964298700,2025-10-31T20:31:38.700000
1,0.020675063133239746,1761964298820,2025-10-31T20:31:38.820000
2,0.020467042922973633,1761964298940,2025-10-31T20:31:38.940000
3,0.01972784474492073,1761964299060,2025-10-31T20:31:39.060000
4,0.01981009915471077,1761964299188,2025-10-31T20:31:39.188000
5,0.020393628627061844,1761964299361,2025-10-31T20:31:39.361000
6,0.020715096965432167,1761964299479,2025-10-31T20:31:39.479000
7,0.021026531234383583,1761964299600,2025-10-31T20:31:39.600000
8,0.020937124267220497,1761964299719,2025-10-31T20:31:39.719000
9,0.021415451541543007,1761964299839,2025-10-31T20:31:39.839000
10,0.02101302146911621,1761964299960,2025-10-31T20:31:39.960000
11,0.02103765681385994,1761964300079,2025-10-31T20:31:40.079000
12,0.020807582885026932,1761964300199,2025-10-31T20:31:40.199000
13,0.02004494145512581,1761964300320,2025-10-31T20:31:40.320000
14,0.019556879997253418,1761964300439,2025-10-31T20:31:40.439000
15,0.02011825516819954,1761964300559,2025-10-31T20:31:40.559000
16,0.02027183771133423,1761964300680,2025-10-31T20:31:40.680000
17,0.020029345527291298,1761964300801,2025-10-31T20:31:40.801000
18,0.020412305369973183,1761964300919,2025-10-31T20:31:40.919000
19,0.01991947367787361,1761964301040,2025-10-31T20:31:41.040000
20,0.019773542881011963,1761964301159,2025-10-31T20:31:41.159000
21,0.019989410415291786,1761964301279,2025-10-31T20:31:41.279000
22,0.02001643180847168,1761964301399,2025-10-31T20:31:41.399000
23,0.020111003890633583,1761964301518,2025-10-31T20:31:41.518000
24,0.020334918051958084,1761964301645,2025-10-31T20:31:41.645000
25,0.02053985930979252,1761964301760,2025-10-31T20:31:41.760000
26,0.020655889064073563,1761964301879,2025-10-31T20:31:41.879000
27,0.02099742367863655,1761964301999,2025-10-31T20:31:41.999000
28,0.02206176519393921,1761964302119,2025-10-31T20:31:42.119000
29,0.021456876769661903,1761964302300,2025-10-31T20:31:42.300000
30,0.02217113971710205,1761964302419,2025-10-31T20:31:42.419000
31,0.02965102531015873,1761964302539,2025-10-31T20:31:42.539000
32,0.04398921877145767,1761964302659,2025-10-31T20:31:42.659000
33,0.05402683839201927,1761964302780,2025-10-31T20:31:42.780000
34,0.09549766033887863,1761964302906,2025-10-31T20:31:42.906000
35,0.14045119285583496,1761964303019,2025-10-31T20:31:43.019000
36,0.16064395010471344,1761964303139,2025-10-31T20:31:43.139000
37,0.22728322446346283,1761964303258,2025-10-31T20:31:43.258000
38,0.298076868057251,1761964303378,2025-10-31T20:31:43.378000
39,0.33123472332954407,1761964303499,2025-10-31T20:31:43.499000
40,0.38760480284690857,1761964303618,2025-10-31T20:31:43.618000
41,0.4297911822795868,1761964303738,2025-10-31T20:31:43.738000
42,0.4471915662288666,1761964303858,2025-10-31T20:31:43.858000
43,0.4445483088493347,1761964303978,2025-10-31T20:31:43.978000
44,0.3759397864341736,1761964304099,2025-10-31T20:31:44.099000
45,0.3280574083328247,1761964304218,2025-10-31T20:31:44.218000
46,0.2175780087709427,1761964304338,2025-10-31T20:31:44.338000
47,0.14707256853580475,1761964304458,2025-10-31T20:31:44.458000
48,0.1219293400645256,1761964304579,2025-10-31T20:31:44.579000
49,0.08546123653650284,1761964304697,2025-10-31T20:31:44.697000
50,0.06187140569090843,1761964304819,2025-10-31T20:31:44.819000
51,0.053768452256917953,1761964304938,2025-10-31T20:31:44.938000
52,0.04185507446527481,1761964305058,2025-10-31T20:31:45.058000
53,0.03535866737365723,1761964305178,2025-10-31T20:31:45.178000
54,0.03268410637974739,1761964305297,2025-10-31T20:31:45.297000
55,0.040411949157714844,1761964305417,2025-10-31T20:31:45.417000
56,0.07561951875686646,1761964305539,2025-10-31T20:31:45.539000
57,0.10168541967868805,1761964305658,2025-10-31T20:31:45.658000
58,0.17791350185871124,1761964305777,2025-10-31T20:31:45.777000
59,0.2738940715789795,1761964305897,2025-10-31T20:31:45.897000
60,0.32071948051452637,1761964306024,2025-10-31T20:31:46.024000
61,0.30226150155067444,1761964306143,2025-10-31T20:31:46.143000
62,0.20123301446437836,1761964306258,2025-10-31T20:31:46.258000
63,0.1652073860168457,1761964306378,2025-10-31T20:31:46.378000
64,0.11319606751203537,1761964306497,2025-10-31T20:31:46.497000
65,0.08035540580749512,1761964306618,2025-10-31T20:31:46.618000
66,0.06812751293182373,1761964306737,2025-10-31T20:31:46.737000
67,0.05071580037474632,1761964306916,2025-10-31T20:31:46.916000
68,0.039907991886138916,1761964307037,2025-10-31T20:31:47.037000
69,0.0329119935631752,1761964307217,2025-10-31T20:31:47.217000
70,0.02877374365925789,1761964307346,2025-10-31T20:31:47.346000
71,0.0255125742405653,1761964307457,2025-10-31T20:31:47.457000
