index,force,timestamp,date
0,0.020795661956071854,1761975116170,2025-10-31T23:31:56.170000
1,0.009969225153326988,1761975116170,2025-10-31T23:31:56.170000
2,0.020597178488969803,1761975116199,2025-10-31T23:31:56.199000
3,0.00988438818603754,1761975116199,2025-10-31T23:31:56.199000
4,0.0208077821880579,1761975116230,2025-10-31T23:31:56.230000
5,0.009711584076285362,1761975116230,2025-10-31T23:31:56.230000
6,0.019868213683366776,1761975116259,2025-10-31T23:31:56.259000
7,0.009749582037329674,1761975116259,2025-10-31T23:31:56.259000
8,0.02014060690999031,1761975116289,2025-10-31T23:31:56.289000
9,0.00975479744374752,1761975116289,2025-10-31T23:31:56.289000
10,0.020123520866036415,1761975116321,2025-10-31T23:31:56.321000
11,0.009830346331000328,1761975116321,2025-10-31T23:31:56.321000
12,0.02026090957224369,1761975116351,2025-10-31T23:31:56.351000
13,0.009727081283926964,1761975116351,2025-10-31T23:31:56.351000
14,0.020295381546020508,1761975116379,2025-10-31T23:31:56.379000
15,0.00969906710088253,1761975116379,2025-10-31T23:31:56.379000
16,0.020373264327645302,1761975116409,2025-10-31T23:31:56.409000
17,0.009747992269694805,1761975116409,2025-10-31T23:31:56.409000
18,0.020360052585601807,1761975116467,2025-10-31T23:31:56.467000
19,0.009694795124232769,1761975116467,2025-10-31T23:31:56.467000
20,0.020248690620064735,1761975116485,2025-10-31T23:31:56.485000
21,0.009694249369204044,1761975116485,2025-10-31T23:31:56.485000
22,0.02028554677963257,1761975116514,2025-10-31T23:31:56.514000
23,0.00965600274503231,1761975116514,2025-10-31T23:31:56.514000
24,0.020508170127868652,1761975116544,2025-10-31T23:31:56.544000
25,0.009637972339987755,1761975116544,2025-10-31T23:31:56.544000
26,0.020778575912117958,1761975116574,2025-10-31T23:31:56.574000
27,0.009745310060679913,1761975116574,2025-10-31T23:31:56.574000
28,0.021129149943590164,1761975116604,2025-10-31T23:31:56.604000
29,0.009621283039450645,1761975116604,2025-10-31T23:31:56.604000
30,0.0208724532276392,1761975116635,2025-10-31T23:31:56.635000
31,0.009559840895235538,1761975116635,2025-10-31T23:31:56.635000
32,0.020876923575997353,1761975116665,2025-10-31T23:31:56.665000
33,0.009439290501177311,1761975116665,2025-10-31T23:31:56.665000
34,0.02083013392984867,1761975116694,2025-10-31T23:31:56.694000
35,0.009313524700701237,1761975116694,2025-10-31T23:31:56.694000
36,0.0209437794983387,1761975116725,2025-10-31T23:31:56.725000
37,0.009498299099504948,1761975116725,2025-10-31T23:31:56.725000
38,0.020640194416046143,1761975116756,2025-10-31T23:31:56.756000
39,0.009448876604437828,1761975116756,2025-10-31T23:31:56.756000
40,0.020372072234749794,1761975116800,2025-10-31T23:31:56.800000
41,0.009438694454729557,1761975116800,2025-10-31T23:31:56.800000
42,0.020459789782762527,1761975116830,2025-10-31T23:31:56.830000
43,0.009384354576468468,1761975116830,2025-10-31T23:31:56.830000
44,0.02053002454340458,1761975116871,2025-10-31T23:31:56.871000
45,0.009471029974520206,1761975116871,2025-10-31T23:31:56.871000
46,0.020611384883522987,1761975116893,2025-10-31T23:31:56.893000
47,0.009511014446616173,1761975116893,2025-10-31T23:31:56.893000
48,0.020558932796120644,1761975116922,2025-10-31T23:31:56.922000
49,0.009563962928950787,1761975116922,2025-10-31T23:31:56.922000
50,0.020399490371346474,1761975116949,2025-10-31T23:31:56.949000
51,0.009497205726802349,1761975116949,2025-10-31T23:31:56.949000
52,0.020473400130867958,1761975116980,2025-10-31T23:31:56.980000
53,0.00954454205930233,1761975116980,2025-10-31T23:31:56.980000
54,0.02036462165415287,1761975117011,2025-10-31T23:31:57.011000
55,0.009422899223864079,1761975117011,2025-10-31T23:31:57.011000
56,0.020185211673378944,1761975117040,2025-10-31T23:31:57.040000
57,0.009229084476828575,1761975117040,2025-10-31T23:31:57.040000
58,0.020343858748674393,1761975117071,2025-10-31T23:31:57.071000
59,0.00938460323959589,1761975117071,2025-10-31T23:31:57.071000
60,0.020009178668260574,1761975117100,2025-10-31T23:31:57.100000
61,0.009454439394176006,1761975117100,2025-10-31T23:31:57.100000
62,0.020236670970916748,1761975117128,2025-10-31T23:31:57.128000
63,0.009527107700705528,1761975117128,2025-10-31T23:31:57.128000
64,0.020359952002763748,1761975117161,2025-10-31T23:31:57.161000
65,0.00952646229416132,1761975117161,2025-10-31T23:31:57.161000
66,0.020366111770272255,1761975117204,2025-10-31T23:31:57.204000
67,0.009513398632407188,1761975117204,2025-10-31T23:31:57.204000
68,0.02032071352005005,1761975117234,2025-10-31T23:31:57.234000
69,0.009607822634279728,1761975117234,2025-10-31T23:31:57.234000
70,0.02025912143290043,1761975117285,2025-10-31T23:31:57.285000
71,0.009725342504680157,1761975117285,2025-10-31T23:31:57.285000
72,0.020361045375466347,1761975117324,2025-10-31T23:31:57.324000
73,0.009420664049685001,1761975117324,2025-10-31T23:31:57.324000
74,0.02057691290974617,1761975117330,2025-10-31T23:31:57.330000
75,0.009605040773749352,1761975117330,2025-10-31T23:31:57.330000
76,0.020355084910988808,1761975117354,2025-10-31T23:31:57.354000
77,0.009731502272188663,1761975117354,2025-10-31T23:31:57.354000
